"CCRYP_KC8782" "CDUBI_KC8779" "CDUBI_KC8780" "CDUBI_KC8781" "CGRAY_KC8769" "CGRAY_KC8770" "CGRAY_KC8771" "CHAMU_KC8582" "CHAMU_KC8601" "CHAMU_KC8602" "CNERT_KC8482" "CNERT_KC8483" "CNERT_KC8484" "CRUST_KC8774" "CRUST_KC8775" "CSETO_KC8659" "CSETO_KC8660" "CSETO_KC8661" "CTENE_KC8583" "CTENE_KC8585" "CTENE_KC8587" "OAUST_KC8577" "OAUST_KC8579" "OAUST_KC8580" "OINCO_KC8597" "OINCO_KC8598" "PFALL_KC8497" "PFALL_KC8498" "PFALL_KC8499" "PHORS_KC8784" "PHORS_KC8785" "PLUCI_KC8540" "PLUCI_KC8783" "PPALL_KC8786"
"OG0001430" 1061 6819 6819 6819 2456 2456 2456 1240 1240 1240 2547 2547 2547 3214 3214 3000 3000 3000 3166 3166 3166 9028 9028 9028 9902 9902 6658 6658 6658 3036 3036 10276 10276 827
"OG0001431" 4474 3850 3850 3850 1766 1766 1766 2418 2418 2418 8443 8443 8443 11468 11468 2784 2784 2784 5917 5917 5917 9136 9136 9136 539 539 2957 2957 2957 4476 4476 10589 10589 2330
"OG0001432" 1176 4259 4259 4259 8856 8856 8856 1071 1071 1071 27491 27491 27491 19524 19524 2513 2513 2513 9275 9275 9275 4247 4247 4247 550 550 9797 9797 9797 1082 1082 9738 9738 1843
"OG0001433" 2683 3152 3152 3152 11154 11154 11154 3974 3974 3974 2267 2267 2267 8253 8253 6386 6386 6386 4369 4369 4369 3085 3085 3085 14844 14844 3727 3727 3727 6047 6047 2121 2121 2293
"OG0001434" 3357 10903 10903 10903 8729 8729 8729 3060 3060 3060 8591 8591 8591 10085 10085 9391 9391 9391 12642 12642 12642 6149 6149 6149 9209 9209 4898 4898 4898 6363 6363 16171 16171 5729
"OG0001435" 746 12933 12933 12933 8616 8616 8616 2332 2332 2332 16355 16355 16355 2377 2377 1685 1685 1685 11702 11702 11702 4961 4961 4961 21104 21104 998 998 998 392 392 2749 2749 735
"OG0001436" 1641 5149 5149 5149 14048 14048 14048 1721 1721 1721 12845 12845 12845 7524 7524 7694 7694 7694 5872 5872 5872 7502 7502 7502 14337 14337 19118 19118 19118 13418 13418 7163 7163 3103
"OG0001439" 1708 7352 7352 7352 2913 2913 2913 1023 1023 1023 1792 1792 1792 18691 18691 3273 3273 3273 5208 5208 5208 11242 11242 11242 13016 13016 3443 3443 3443 14272 14272 12538 12538 5287
"OG0001442" 3693 1071 1071 1071 2243 2243 2243 338 338 338 1016 1016 1016 1878 1878 300 300 300 2922 2922 2922 908 908 908 1699 1699 686 686 686 1796 1796 1992 1992 968
"OG0001443" 3749 13237 13237 13237 13040 13040 13040 726 726 726 5423 5423 5423 10104 10104 4253 4253 4253 6182 6182 6182 8275 8275 8275 6894 6894 3355 3355 3355 6520 6520 13049 13049 6527
"OG0001447" 4430 12412 12412 12412 15207 15207 15207 14245 14245 14245 6254 6254 6254 17193 17193 3433 3433 3433 16238 16238 16238 20110 20110 20110 21390 21390 4488 4488 4488 8992 8992 14335 14335 4744
"OG0001448" 8377 9445 9445 9445 5422 5422 5422 3138 3138 3138 2813 2813 2813 3801 3801 5630 5630 5630 31909 31909 31909 4806 4806 4806 7203 7203 2885 2885 2885 22700 22700 6592 6592 6472
"OG0001450" 2438 7363 7363 7363 5905 5905 5905 1847 1847 1847 10777 10777 10777 8072 8072 4614 4614 4614 16798 16798 16798 4369 4369 4369 26087 26087 2676 2676 2676 2396 2396 4772 4772 1155
"OG0001451" 7352 12126 12126 12126 16274 16274 16274 8354 8354 8354 10721 10721 10721 13082 13082 15120 15120 15120 10138 10138 10138 13090 13090 13090 22987 22987 12173 12173 12173 6485 6485 24442 24442 6913
"OG0001452" 8339 11568 11568 11568 17907 17907 17907 1542 1542 1542 15936 15936 15936 10164 10164 6181 6181 6181 8011 8011 8011 14665 14665 14665 32000 32000 7483 7483 7483 17008 17008 10134 10134 4553
"OG0001453" 11932 15523 15523 15523 32319 32319 32319 29233 29233 29233 7863 7863 7863 13499 13499 19925 19925 19925 40568 40568 40568 45366 45366 45366 19611 19611 7348 7348 7348 21987 21987 15734 15734 7844
"OG0001462" 1027 2209 2209 2209 3745 3745 3745 321 321 321 3597 3597 3597 3203 3203 4956 4956 4956 2773 2773 2773 2034 2034 2034 9534 9534 2949 2949 2949 3019 3019 4705 4705 1808
"OG0001464" 344 2485 2485 2485 3514 3514 3514 1190 1190 1190 4654 4654 4654 4918 4918 711 711 711 3080 3080 3080 3387 3387 3387 17374 17374 2247 2247 2247 1500 1500 3657 3657 305
"OG0001465" 1068 5938 5938 5938 5541 5541 5541 709 709 709 4241 4241 4241 4574 4574 3248 3248 3248 5088 5088 5088 6504 6504 6504 20533 20533 5908 5908 5908 3259 3259 15426 15426 2197
"OG0001466" 1199 2658 2658 2658 5974 5974 5974 1152 1152 1152 14043 14043 14043 2295 2295 2448 2448 2448 4944 4944 4944 3553 3553 3553 34140 34140 4026 4026 4026 4380 4380 6015 6015 1802
"OG0001467" 2746 4415 4415 4415 8822 8822 8822 591 591 591 2451 2451 2451 5904 5904 9505 9505 9505 6173 6173 6173 1497 1497 1497 27732 27732 1959 1959 1959 13765 13765 6370 6370 4269
"OG0001469" 2496 2788 2788 2788 3298 3298 3298 620 620 620 5371 5371 5371 3212 3212 2018 2018 2018 4632 4632 4632 4345 4345 4345 6601 6601 3558 3558 3558 2483 2483 5139 5139 4043
"OG0001470" 1745 6833 6833 6833 4940 4940 4940 4894 4894 4894 3994 3994 3994 12205 12205 4589 4589 4589 5368 5368 5368 9672 9672 9672 14981 14981 3772 3772 3772 3846 3846 5618 5618 1518
"OG0001471" 2346 2554 2554 2554 9922 9922 9922 2422 2422 2422 7150 7150 7150 10939 10939 3085 3085 3085 20574 20574 20574 4528 4528 4528 17891 17891 667 667 667 3777 3777 2836 2836 1275
"OG0001473" 1525 8021 8021 8021 5946 5946 5946 2187 2187 2187 7053 7053 7053 2231 2231 3666 3666 3666 5046 5046 5046 5378 5378 5378 22654 22654 2764 2764 2764 6597 6597 3958 3958 1615
"OG0001474" 1394 2340 2340 2340 8604 8604 8604 7492 7492 7492 15093 15093 15093 1915 1915 2051 2051 2051 10681 10681 10681 6163 6163 6163 17194 17194 2269 2269 2269 4719 4719 1312 1312 1053
"OG0001475" 298 4726 4726 4726 3219 3219 3219 5418 5418 5418 5379 5379 5379 4230 4230 1420 1420 1420 3956 3956 3956 1545 1545 1545 2156 2156 10272 10272 10272 700 700 1657 1657 1232
"OG0001476" 2131 4573 4573 4573 27809 27809 27809 1362 1362 1362 3078 3078 3078 11385 11385 4250 4250 4250 10843 10843 10843 6247 6247 6247 20206 20206 3836 3836 3836 14195 14195 8503 8503 3970
"OG0001477" 3666 1677 1677 1677 3841 3841 3841 818 818 818 9046 9046 9046 6726 6726 2528 2528 2528 6015 6015 6015 3764 3764 3764 31055 31055 2835 2835 2835 3184 3184 7476 7476 871
"OG0001478" 1016 7010 7010 7010 7348 7348 7348 1589 1589 1589 3937 3937 3937 1361 1361 1118 1118 1118 15120 15120 15120 10112 10112 10112 14592 14592 1488 1488 1488 1861 1861 4582 4582 1352
"OG0001479" 757 6596 6596 6596 3597 3597 3597 1323 1323 1323 3352 3352 3352 4114 4114 1552 1552 1552 7835 7835 7835 3160 3160 3160 5772 5772 3224 3224 3224 4319 4319 6076 6076 368
"OG0001480" 1526 3956 3956 3956 3994 3994 3994 4045 4045 4045 4964 4964 4964 4843 4843 3718 3718 3718 4819 4819 4819 6493 6493 6493 4846 4846 424 424 424 4679 4679 4366 4366 1905
"OG0001481" 1882 2611 2611 2611 1944 1944 1944 1156 1156 1156 12958 12958 12958 2975 2975 1569 1569 1569 12317 12317 12317 4523 4523 4523 9719 9719 1153 1153 1153 5754 5754 3069 3069 2590
"OG0001482" 937 4825 4825 4825 6709 6709 6709 326 326 326 13112 13112 13112 2804 2804 1462 1462 1462 6868 6868 6868 7975 7975 7975 7028 7028 1507 1507 1507 4706 4706 3812 3812 1287
"OG0001484" 1137 7819 7819 7819 5009 5009 5009 746 746 746 10636 10636 10636 1018 1018 311 311 311 7873 7873 7873 11580 11580 11580 9633 9633 7775 7775 7775 8328 8328 7239 7239 3283
"OG0001485" 3276 9650 9650 9650 11626 11626 11626 3486 3486 3486 20900 20900 20900 2878 2878 4568 4568 4568 6529 6529 6529 58230 58230 58230 12592 12592 5003 5003 5003 5424 5424 9176 9176 1429
"OG0001486" 5090 7122 7122 7122 14999 14999 14999 1683 1683 1683 8418 8418 8418 8765 8765 4397 4397 4397 3943 3943 3943 18175 18175 18175 18544 18544 9934 9934 9934 6120 6120 4195 4195 2733
"OG0001487" 1337 15441 15441 15441 11230 11230 11230 703 703 703 8827 8827 8827 8371 8371 948 948 948 5093 5093 5093 9622 9622 9622 7609 7609 10959 10959 10959 2215 2215 2548 2548 1339
"OG0001490" 1616 3957 3957 3957 8166 8166 8166 1851 1851 1851 10060 10060 10060 5445 5445 2233 2233 2233 7109 7109 7109 5135 5135 5135 9418 9418 7458 7458 7458 2119 2119 4615 4615 1248
"OG0001492" 594 16710 16710 16710 3452 3452 3452 922 922 922 2536 2536 2536 9793 9793 863 863 863 2623 2623 2623 4887 4887 4887 26890 26890 4526 4526 4526 2637 2637 11445 11445 1687
"OG0001494" 4119 8687 8687 8687 15877 15877 15877 1461 1461 1461 5421 5421 5421 13703 13703 8467 8467 8467 19124 19124 19124 30157 30157 30157 3758 3758 3032 3032 3032 3467 3467 14442 14442 3577
"OG0001495" 1981 5911 5911 5911 7357 7357 7357 1896 1896 1896 984 984 984 1195 1195 639 639 639 2844 2844 2844 2320 2320 2320 6411 6411 1897 1897 1897 3272 3272 2008 2008 2321
"OG0001496" 951 6853 6853 6853 4402 4402 4402 3569 3569 3569 4475 4475 4475 4923 4923 1586 1586 1586 6162 6162 6162 11098 11098 11098 14970 14970 2798 2798 2798 3779 3779 8856 8856 317
"OG0001497" 1838 19156 19156 19156 4056 4056 4056 2149 2149 2149 1372 1372 1372 6019 6019 313 313 313 4473 4473 4473 22292 22292 22292 3990 3990 9541 9541 9541 2058 2058 8259 8259 1994
"OG0001498" 2544 3858 3858 3858 6880 6880 6880 783 783 783 4432 4432 4432 4587 4587 2198 2198 2198 4824 4824 4824 3811 3811 3811 10122 10122 1129 1129 1129 7083 7083 6098 6098 1149
"OG0001500" 1637 7649 7649 7649 2895 2895 2895 306 306 306 3039 3039 3039 2896 2896 862 862 862 1504 1504 1504 5112 5112 5112 12190 12190 3832 3832 3832 5012 5012 5599 5599 1741
"OG0001501" 1644 1541 1541 1541 7230 7230 7230 2269 2269 2269 8015 8015 8015 3229 3229 1993 1993 1993 3120 3120 3120 6444 6444 6444 6159 6159 3699 3699 3699 6672 6672 10116 10116 1730
"OG0001502" 2260 3206 3206 3206 6325 6325 6325 2451 2451 2451 5301 5301 5301 23676 23676 4661 4661 4661 9669 9669 9669 13155 13155 13155 12867 12867 2715 2715 2715 5704 5704 8379 8379 1687
"OG0001504" 2896 12942 12942 12942 15316 15316 15316 1842 1842 1842 19608 19608 19608 2638 2638 4433 4433 4433 12963 12963 12963 20869 20869 20869 33512 33512 3901 3901 3901 9479 9479 16959 16959 2178
"OG0001505" 2716 4716 4716 4716 13887 13887 13887 1062 1062 1062 8055 8055 8055 1547 1547 2881 2881 2881 7673 7673 7673 5187 5187 5187 41074 41074 20464 20464 20464 7101 7101 12429 12429 3405
"OG0001506" 3923 6615 6615 6615 9984 9984 9984 2347 2347 2347 5458 5458 5458 4130 4130 3319 3319 3319 11012 11012 11012 6794 6794 6794 16270 16270 2640 2640 2640 4236 4236 6424 6424 2361
"OG0001507" 623 1663 1663 1663 3571 3571 3571 2319 2319 2319 10865 10865 10865 2381 2381 1821 1821 1821 5797 5797 5797 3227 3227 3227 23754 23754 6393 6393 6393 2727 2727 7560 7560 807
"OG0001508" 1795 5096 5096 5096 10372 10372 10372 1710 1710 1710 7182 7182 7182 12148 12148 4551 4551 4551 6907 6907 6907 6729 6729 6729 6530 6530 6075 6075 6075 7030 7030 4447 4447 2429
"OG0001509" 2759 4558 4558 4558 2841 2841 2841 1283 1283 1283 6632 6632 6632 9295 9295 3635 3635 3635 3983 3983 3983 4222 4222 4222 14258 14258 1725 1725 1725 4200 4200 3328 3328 3652
"OG0001510" 365 3879 3879 3879 4845 4845 4845 1078 1078 1078 408 408 408 4557 4557 377 377 377 4001 4001 4001 2632 2632 2632 2292 2292 1340 1340 1340 1280 1280 2465 2465 405
"OG0001513" 1726 4051 4051 4051 5037 5037 5037 1767 1767 1767 10792 10792 10792 1759 1759 3510 3510 3510 12021 12021 12021 7796 7796 7796 20895 20895 7976 7976 7976 2637 2637 7152 7152 2206
"OG0001514" 3655 4934 4934 4934 7537 7537 7537 1936 1936 1936 9521 9521 9521 3514 3514 1561 1561 1561 10040 10040 10040 6109 6109 6109 4527 4527 3698 3698 3698 4540 4540 11037 11037 6211
"OG0001515" 2343 2583 2583 2583 8884 8884 8884 1974 1974 1974 9934 9934 9934 3953 3953 1776 1776 1776 2621 2621 2621 1956 1956 1956 2463 2463 5361 5361 5361 1927 1927 1910 1910 1309
"OG0001519" 4440 5122 5122 5122 8035 8035 8035 637 637 637 5193 5193 5193 2792 2792 1593 1593 1593 3798 3798 3798 3137 3137 3137 5073 5073 5406 5406 5406 1483 1483 2667 2667 1736
"OG0001523" 3288 15130 15130 15130 4317 4317 4317 6950 6950 6950 1818 1818 1818 1389 1389 4010 4010 4010 1225 1225 1225 4484 4484 4484 8551 8551 3161 3161 3161 3053 3053 422 422 3459
"OG0001525" 3423 2546 2546 2546 4846 4846 4846 1162 1162 1162 3941 3941 3941 1824 1824 951 951 951 4129 4129 4129 70628 70628 70628 39682 39682 1651 1651 1651 1169 1169 8476 8476 2707
"OG0001527" 4331 15513 15513 15513 18832 18832 18832 5374 5374 5374 10751 10751 10751 4066 4066 6480 6480 6480 5624 5624 5624 10049 10049 10049 16528 16528 5200 5200 5200 6516 6516 8313 8313 7234
"OG0001528" 13292 11301 11301 11301 10336 10336 10336 21187 21187 21187 8290 8290 8290 8306 8306 7324 7324 7324 12536 12536 12536 23203 23203 23203 10272 10272 7756 7756 7756 16860 16860 19384 19384 2350
"OG0001543" 1626 11498 11498 11498 6743 6743 6743 1808 1808 1808 12840 12840 12840 8192 8192 2152 2152 2152 10895 10895 10895 13519 13519 13519 11816 11816 2827 2827 2827 2523 2523 2005 2005 2462
"OG0001544" 1740 11980 11980 11980 6958 6958 6958 1047 1047 1047 5567 5567 5567 3375 3375 3705 3705 3705 2593 2593 2593 7846 7846 7846 8569 8569 1408 1408 1408 1646 1646 5823 5823 2552
"OG0001545" 1826 4310 4310 4310 6952 6952 6952 2909 2909 2909 7685 7685 7685 2347 2347 2049 2049 2049 5239 5239 5239 2614 2614 2614 7225 7225 1963 1963 1963 2132 2132 5391 5391 985
"OG0001546" 1050 4246 4246 4246 8480 8480 8480 3023 3023 3023 5493 5493 5493 3964 3964 5199 5199 5199 7172 7172 7172 7921 7921 7921 19011 19011 2629 2629 2629 3775 3775 4099 4099 2687
"OG0001548" 507 1537 1537 1537 3036 3036 3036 2408 2408 2408 617 617 617 856 856 3535 3535 3535 3953 3953 3953 4816 4816 4816 1410 1410 5008 5008 5008 1663 1663 5606 5606 760
"OG0001549" 898 7738 7738 7738 3873 3873 3873 1104 1104 1104 1555 1555 1555 2595 2595 1310 1310 1310 8533 8533 8533 14448 14448 14448 30495 30495 1387 1387 1387 2905 2905 7237 7237 998
"OG0001550" 369 3274 3274 3274 7495 7495 7495 369 369 369 3672 3672 3672 8223 8223 1397 1397 1397 1900 1900 1900 3535 3535 3535 3408 3408 1180 1180 1180 2990 2990 1895 1895 506
"OG0001552" 2310 4700 4700 4700 8858 8858 8858 334 334 334 3793 3793 3793 6774 6774 310 310 310 8952 8952 8952 12437 12437 12437 10799 10799 5968 5968 5968 6357 6357 6138 6138 2472
"OG0001553" 2097 2890 2890 2890 9931 9931 9931 3202 3202 3202 2596 2596 2596 2579 2579 3648 3648 3648 2915 2915 2915 3530 3530 3530 7378 7378 2572 2572 2572 4559 4559 3104 3104 697
"OG0001554" 438 12396 12396 12396 8360 8360 8360 787 787 787 1466 1466 1466 4063 4063 1539 1539 1539 6332 6332 6332 4886 4886 4886 8310 8310 3405 3405 3405 365 365 1483 1483 1056
"OG0001555" 1040 3469 3469 3469 12428 12428 12428 981 981 981 6761 6761 6761 6644 6644 5181 5181 5181 6295 6295 6295 8758 8758 8758 6677 6677 3520 3520 3520 3301 3301 5574 5574 313
"OG0001557" 1663 8255 8255 8255 5415 5415 5415 3060 3060 3060 6293 6293 6293 5054 5054 3934 3934 3934 4517 4517 4517 6556 6556 6556 6230 6230 4584 4584 4584 3782 3782 10761 10761 2090
"OG0001558" 380 1662 1662 1662 11075 11075 11075 779 779 779 7019 7019 7019 4553 4553 2507 2507 2507 11968 11968 11968 9225 9225 9225 9627 9627 3442 3442 3442 1729 1729 6384 6384 1258
"OG0001559" 381 6802 6802 6802 11807 11807 11807 902 902 902 864 864 864 1384 1384 2365 2365 2365 8528 8528 8528 1067 1067 1067 25811 25811 437 437 437 4160 4160 2442 2442 507
"OG0001563" 4785 10086 10086 10086 5400 5400 5400 1874 1874 1874 7469 7469 7469 5675 5675 3726 3726 3726 9909 9909 9909 16320 16320 16320 7236 7236 3250 3250 3250 5328 5328 7680 7680 3872
"OG0001564" 2066 8381 8381 8381 8025 8025 8025 5752 5752 5752 6073 6073 6073 1388 1388 2303 2303 2303 5700 5700 5700 7484 7484 7484 7339 7339 503 503 503 2340 2340 5310 5310 882
"OG0001565" 431 2956 2956 2956 5933 5933 5933 2676 2676 2676 5502 5502 5502 1199 1199 2819 2819 2819 4194 4194 4194 6149 6149 6149 18845 18845 832 832 832 2564 2564 4239 4239 1447
"OG0001566" 1032 4791 4791 4791 7710 7710 7710 5399 5399 5399 5373 5373 5373 3454 3454 1873 1873 1873 6305 6305 6305 12263 12263 12263 7405 7405 2232 2232 2232 2837 2837 3330 3330 1385
"OG0001568" 2052 2326 2326 2326 5449 5449 5449 1036 1036 1036 8301 8301 8301 10258 10258 4747 4747 4747 6757 6757 6757 9942 9942 9942 15226 15226 3718 3718 3718 6444 6444 2568 2568 2530
"OG0001571" 450 22390 22390 22390 41334 41334 41334 9255 9255 9255 21274 21274 21274 17614 17614 4929 4929 4929 26436 26436 26436 15647 15647 15647 24564 24564 12524 12524 12524 11413 11413 6262 6262 2013
"OG0001572" 5579 5267 5267 5267 7334 7334 7334 1326 1326 1326 1979 1979 1979 6724 6724 5114 5114 5114 1189 1189 1189 1384 1384 1384 4946 4946 1466 1466 1466 26589 26589 1467 1467 8033
"OG0001573" 457 6716 6716 6716 6424 6424 6424 2604 2604 2604 3205 3205 3205 4054 4054 908 908 908 4463 4463 4463 9736 9736 9736 14939 14939 2411 2411 2411 1433 1433 9483 9483 1509
"OG0001574" 4545 4360 4360 4360 3345 3345 3345 3435 3435 3435 1895 1895 1895 3904 3904 4208 4208 4208 7815 7815 7815 7585 7585 7585 13542 13542 2618 2618 2618 7752 7752 6762 6762 1961
"OG0001576" 855 8387 8387 8387 366 366 366 2056 2056 2056 2973 2973 2973 416 416 3139 3139 3139 2104 2104 2104 40899 40899 40899 15518 15518 2137 2137 2137 4259 4259 4848 4848 1263
"OG0001577" 890 5156 5156 5156 7021 7021 7021 4707 4707 4707 5093 5093 5093 2841 2841 927 927 927 7386 7386 7386 5723 5723 5723 10637 10637 2017 2017 2017 4757 4757 3462 3462 1014
"OG0001580" 1738 7386 7386 7386 4787 4787 4787 4301 4301 4301 7245 7245 7245 4461 4461 4108 4108 4108 13284 13284 13284 4035 4035 4035 3854 3854 3844 3844 3844 12144 12144 5581 5581 2211
"OG0001584" 2987 13485 13485 13485 8559 8559 8559 4243 4243 4243 14230 14230 14230 11337 11337 7275 7275 7275 13368 13368 13368 10129 10129 10129 23085 23085 14804 14804 14804 16806 16806 12909 12909 5350
"OG0001586" 4718 20021 20021 20021 6698 6698 6698 2372 2372 2372 11643 11643 11643 9107 9107 5175 5175 5175 6490 6490 6490 8015 8015 8015 4441 4441 3436 3436 3436 6148 6148 7603 7603 7381
"OG0001587" 5006 5267 5267 5267 7063 7063 7063 421 421 421 7961 7961 7961 10079 10079 7107 7107 7107 8865 8865 8865 8763 8763 8763 12967 12967 4451 4451 4451 5756 5756 18983 18983 3710
"OG0001589" 3945 17591 17591 17591 10444 10444 10444 2723 2723 2723 7655 7655 7655 9430 9430 5557 5557 5557 18338 18338 18338 7206 7206 7206 642 642 7666 7666 7666 13498 13498 5601 5601 7962
"OG0001590" 2362 6176 6176 6176 7262 7262 7262 6624 6624 6624 9380 9380 9380 10081 10081 9647 9647 9647 7364 7364 7364 13940 13940 13940 5397 5397 10729 10729 10729 6089 6089 5372 5372 2675
"OG0001591" 1350 13680 13680 13680 14336 14336 14336 5343 5343 5343 6463 6463 6463 1755 1755 4358 4358 4358 10434 10434 10434 10655 10655 10655 15505 15505 7744 7744 7744 6208 6208 8977 8977 1556
"OG0001594" 1116 1362 1362 1362 1054 1054 1054 352 352 352 437 437 437 3330 3330 398 398 398 1874 1874 1874 756 756 756 3793 3793 1801 1801 1801 859 859 3045 3045 2329
"OG0001595" 5747 27553 27553 27553 15712 15712 15712 3876 3876 3876 15800 15800 15800 7808 7808 11439 11439 11439 11890 11890 11890 17431 17431 17431 18064 18064 9113 9113 9113 19049 19049 9786 9786 9680
"OG0001596" 11225 22728 22728 22728 34919 34919 34919 9021 9021 9021 17995 17995 17995 34537 34537 13586 13586 13586 16093 16093 16093 5960 5960 5960 8995 8995 13245 13245 13245 25589 25589 19997 19997 5752
"OG0001597" 316 14016 14016 14016 8354 8354 8354 1874 1874 1874 15290 15290 15290 4959 4959 3629 3629 3629 6416 6416 6416 3587 3587 3587 17623 17623 8863 8863 8863 1448 1448 11708 11708 1508
"OG0001608" 315 3896 3896 3896 8589 8589 8589 738 738 738 2696 2696 2696 5843 5843 2677 2677 2677 4637 4637 4637 3219 3219 3219 6105 6105 1605 1605 1605 1884 1884 4122 4122 994
"OG0001609" 1649 5564 5564 5564 7874 7874 7874 2383 2383 2383 7218 7218 7218 2932 2932 1794 1794 1794 4245 4245 4245 5548 5548 5548 10218 10218 3151 3151 3151 4211 4211 4973 4973 2876
"OG0001611" 688 4374 4374 4374 3038 3038 3038 1036 1036 1036 3369 3369 3369 1213 1213 1625 1625 1625 11631 11631 11631 16153 16153 16153 16633 16633 2426 2426 2426 5313 5313 5156 5156 1363
"OG0001612" 1579 5786 5786 5786 15212 15212 15212 2306 2306 2306 9737 9737 9737 5198 5198 7616 7616 7616 4760 4760 4760 4806 4806 4806 38929 38929 4001 4001 4001 2420 2420 6454 6454 1586
"OG0001613" 660 8376 8376 8376 607 607 607 404 404 404 2042 2042 2042 4779 4779 412 412 412 7244 7244 7244 3149 3149 3149 5489 5489 2795 2795 2795 4107 4107 4091 4091 877
"OG0001616" 1114 14102 14102 14102 5060 5060 5060 2700 2700 2700 6134 6134 6134 7259 7259 2156 2156 2156 1699 1699 1699 3173 3173 3173 4520 4520 2344 2344 2344 2215 2215 3435 3435 2270
"OG0001617" 2056 6799 6799 6799 14870 14870 14870 2294 2294 2294 6404 6404 6404 9740 9740 4587 4587 4587 10286 10286 10286 5706 5706 5706 4759 4759 5350 5350 5350 4628 4628 5468 5468 2747
"OG0001618" 1857 4819 4819 4819 14867 14867 14867 2650 2650 2650 8138 8138 8138 732 732 2518 2518 2518 3307 3307 3307 3308 3308 3308 20591 20591 4154 4154 4154 2276 2276 5170 5170 2531
"OG0001620" 1064 4301 4301 4301 5963 5963 5963 881 881 881 4911 4911 4911 2306 2306 2914 2914 2914 3332 3332 3332 3712 3712 3712 8055 8055 4903 4903 4903 3885 3885 3624 3624 875
"OG0001622" 1219 4087 4087 4087 7247 7247 7247 6250 6250 6250 1869 1869 1869 1576 1576 3868 3868 3868 4648 4648 4648 6309 6309 6309 6696 6696 485 485 485 333 333 3317 3317 801
"OG0001624" 658 2377 2377 2377 2918 2918 2918 3714 3714 3714 6184 6184 6184 1978 1978 2664 2664 2664 13264 13264 13264 14478 14478 14478 13001 13001 3996 3996 3996 3371 3371 4115 4115 731
"OG0001625" 1122 3191 3191 3191 9519 9519 9519 766 766 766 7496 7496 7496 2285 2285 1058 1058 1058 2994 2994 2994 6157 6157 6157 5790 5790 2250 2250 2250 5728 5728 5078 5078 728
"OG0001626" 2117 7909 7909 7909 11035 11035 11035 3289 3289 3289 2607 2607 2607 3626 3626 3057 3057 3057 3277 3277 3277 12835 12835 12835 7318 7318 1495 1495 1495 8368 8368 5952 5952 2425
"OG0001627" 359 5214 5214 5214 8556 8556 8556 1192 1192 1192 5455 5455 5455 15185 15185 2521 2521 2521 12224 12224 12224 3830 3830 3830 8559 8559 5988 5988 5988 897 897 3911 3911 348
"OG0001628" 2213 5012 5012 5012 3046 3046 3046 1774 1774 1774 4855 4855 4855 4968 4968 1947 1947 1947 4080 4080 4080 8287 8287 8287 12492 12492 2018 2018 2018 3094 3094 3512 3512 2081
"OG0001630" 562 2517 2517 2517 2917 2917 2917 955 955 955 1547 1547 1547 879 879 1367 1367 1367 2191 2191 2191 3191 3191 3191 2118 2118 1170 1170 1170 1517 1517 3937 3937 793
"OG0001631" 1663 4333 4333 4333 11391 11391 11391 1312 1312 1312 7264 7264 7264 2966 2966 3908 3908 3908 2463 2463 2463 11296 11296 11296 10310 10310 6364 6364 6364 3475 3475 12896 12896 3367
