"CCRYP_KC8782" "CDUBI_KC8779" "CDUBI_KC8780" "CDUBI_KC8781" "CGRAY_KC8769" "CGRAY_KC8770" "CGRAY_KC8771" "CHAMU_KC8582" "CHAMU_KC8601" "CHAMU_KC8602" "CNERT_KC8482" "CNERT_KC8483" "CNERT_KC8484" "CRUST_KC8774" "CRUST_KC8775" "CSETO_KC8659" "CSETO_KC8660" "CSETO_KC8661" "CTENE_KC8583" "CTENE_KC8585" "CTENE_KC8587" "OAUST_KC8577" "OAUST_KC8579" "OAUST_KC8580" "OINCO_KC8597" "OINCO_KC8598" "PFALL_KC8497" "PFALL_KC8498" "PFALL_KC8499" "PHORS_KC8784" "PHORS_KC8785" "PLUCI_KC8540" "PLUCI_KC8783" "PPALL_KC8786"
"OG0001478" 29 120.92 149.87 195.31 86.11 58.36 275.15 3 58 123 40.8 33.25 115.43 26.88 83 56 56 27.21 208.24 55.24 64.26 66.83 84.86 105.43 245.29 306.8 117 82 64 139.45 158.84 106.45 212.72 147
"OG0001479" 65 170.99 167.26 10.52 30.12 48.73 105.08 34 62 80 10.09 63.16 122.18 111 206 71.26 88.07 54 194.57 184.61 27.68 31.25 89.45 32.18 124.02 135.4 223 211 156 136 114.8 188.18 155 14
"OG0001480" 73 0 35.54 0 189 88.34 550.43 63.1 50.9 252.27 143 103.69 257.41 96.93 280.39 456.69 323 157 186.76 278.54 152.95 192.96 711.67 546.5 60.09 88.22 9 0 25 0 184.57 101.18 250.94 265
"OG0001481" 92.05 68 175.04 150.45 74.3 24.09 184.17 15 57 82 52 65.6 224.37 0 66.35 39 47 7 15.39 152.29 128.97 34 145 50 183.04 127.81 32 44 43 217.37 307.47 91.75 207.93 309
"OG0001482" 90 41 306 361 175 126 928 17 0 11 97 48.15 289.73 65 159 93 87 99 376.54 201.63 178 88 258 196 274 633 52 64 19 193 275.99 219 392 49
"OG0001484" 9 223.79 331.87 184.82 139 155.81 392.29 14.23 25.62 86.23 1035.45 897.95 283.65 0 0 13 7 29 159.69 4.34 0 120 500 147 494 73.33 1043 205.99 453 243.19 193.59 168.38 417.56 193
"OG0001485" 185.6 168.75 222.82 382.07 168.22 71.82 430.21 42.99 14.64 102.49 283.86 124.34 370.72 13.5 50.53 140.65 93.99 82.68 160.56 186.5 98.44 62.11 313.63 172.71 338.16 214.9 92.83 143.03 96.3 58.22 102.56 147.42 190.1 31.53
"OG0001486" 338.13 242.75 327.02 256.99 228.15 152.31 1178.89 66 68 82 120.09 52.62 355.09 43.78 677.69 274 236.84 284.13 192.43 178.74 114.74 118.45 842.34 430.5 846.59 1991.98 246.37 392.42 171 237.05 329 203 120 200
"OG0001487" 179 397.01 358.41 444.48 229.43 153.45 637.87 12 20 71 224 292 256 48.11 355 81 34 25 305.96 132.51 289 92.8 259.39 234.52 406.83 208.64 227.92 170.39 83.92 78.23 70 96.58 134 89
"OG0001490" 130 201.92 251.42 191.61 250.6 91 512.04 60 73.64 84 153.05 232 248.84 184 303.32 97 36 55 429.47 462.71 182 120.22 374.85 184.03 368.32 413.14 37.36 122.59 211.38 112 86 121 194 73
"OG0001492" 95 159.94 198.83 508.19 135.88 97.21 333.49 8 13 42.54 64.38 59.15 82.22 239.7 28.45 60 35 27 138.35 3.58 108.1 77.94 180.71 128.4 428.68 412.91 205.93 107.22 270.83 120 99.8 60.57 178.28 84
"OG0001494" 474 173 491 220 984.93 144.83 977.19 26 53 120 34.51 517.86 501.6 138.17 175.74 601 566 657 559.18 410.33 405.55 183 1093.44 794.04 364 1200 243 206.64 134 181 578 329.25 459.34 137
"OG0001495" 13 34.85 17.99 48 68.46 37.46 287.85 28 3 29 0 34.89 0 1.62 69.43 15.48 0 0 16.95 33.05 18 14 53.6 53.62 49.2 163.61 14.53 31.67 17.01 39.31 51.42 9.96 46.27 79.37
"OG0001496" 63 70.52 83.47 51 135.72 94.93 392.38 51 73.54 212.74 103 106.66 190.81 76 211 88.21 73.7 50 348.67 225.3 162 79.16 254.97 208.3 18.62 22.91 154.43 138.71 122.19 154.77 91.93 215.01 282 0
"OG0001497" 87 32.77 220.88 57.49 114 81 549 36 19 108 27.71 19.44 30.69 61.93 119.52 3.75 9.81 0 126.02 211.99 197 67.3 195.84 248.3 103.74 149.37 287.84 260.5 12.8 6.99 86.03 3.3 0 187
"OG0001498" 211 118.57 131.66 144 162 77.01 361.29 5 39 74 190.14 170.35 230.14 43 261 122.38 118 49 289.81 219.58 129 66 378 185.06 152.05 117.22 43 24 24 508 214.97 115 242 49.27
"OG0001500" 48 96.5 117.24 72.87 88.15 50.47 345.19 6 15 7 83 108.97 150.72 11 114.95 73 38 51 101 85 76 18.13 167.73 153.58 168.25 273.41 130.29 136 120 298 177 193.01 312.85 250
"OG0001501" 233 39 74 87 311.28 99 226.38 31 54 175 499.98 679.16 385.74 80 207 80 31 33 188.97 189.69 164 57 249.95 146 434.06 820.82 199 129 124 532 123 92 278.92 118.81
"OG0001502" 195 32.52 105.88 120.03 74.09 11.88 358.6 63 65 169 352 376.7 523.97 236 518.3 1.03 0.77 0.66 335 296.48 212 108.11 449.01 306.17 815.91 814.9 194 198 134 351.99 295.64 636.01 799.52 116
"OG0001504" 130 82.9 360.88 159.94 258.82 69.45 801.5 63 74 233 0 142.6 240.87 115 317 344 174 301 610.46 617.72 339 57.29 200.26 209.88 858.08 1044.12 696.73 232.58 514.79 413 276 360.43 403.97 89
"OG0001505" 149.61 148.77 219.94 215.18 156.14 112.33 440.54 14 9 64.31 21.81 54.9 355.05 0 86.84 131 170.04 160 297.98 315.26 152 102.57 518.45 273.8 874.57 763.99 378.48 492.48 308.95 331.88 210.62 833.86 619.62 186
"OG0001506" 178 712.01 654 597 278.44 206.29 898.6 31.69 129.23 251 149.7 145.12 285.76 347.01 487.61 97.87 78.98 137.6 547.54 341.17 154.06 79 302.01 169.38 676.28 802.99 284.33 447.19 250.27 221.87 205 137.95 413.75 162
"OG0001507" 39 75.17 120.92 18.84 172.58 65.9 195.55 23.64 74.28 93.38 519.59 495.53 407.35 65.42 137.74 35.4 33.65 45.9 206.75 45.58 167.39 43.79 109.55 77.88 234.12 251.36 264.88 71.15 31.87 182 91 91.73 135.05 85
"OG0001508" 227.51 302.88 184.47 255.95 259.85 232.01 1077.41 32 16 84.55 347 261.17 618.18 261 489.14 313 185 130 356.78 310.41 99.36 85 506 266 831.96 1219.19 465 388.99 291 406.56 333.15 168.32 291.14 144
"OG0001509" 166.19 179.75 98.11 157.18 224.86 190 664.85 32 30 193 54.74 32.73 142.03 30.85 311.86 138.3 98 126.35 303 240.22 147 97 391.57 177.4 770.86 1005.79 151 175.95 99 217.89 128.68 178.8 165.87 128
"OG0001510" 20 167.94 333.16 404.06 199 84.82 554.68 16.98 21.26 217.26 7 20 4 308 385 16 4 12 238.27 339.27 126 152.73 341.73 334.73 65 73.28 1772 103.5 71.94 45 83 30 114.79 79
"OG0001513" 196 65.67 122.8 144.91 213.59 119.05 729.82 64 96 196 318.67 326.77 475.96 21 114 151 152.57 98.57 607.3 519.38 322 122.54 428.21 503.06 842.01 1281.29 297.68 259.66 129.17 145 194 187.53 434.36 173
"OG0001514" 229.08 212 474 294 111.96 76.37 749.02 6 35 76.82 32.04 22.65 179.84 98 352 45.83 65.65 123.79 146.09 70.76 26.33 79.12 161.46 197 265.21 411 217.91 296.63 174.17 371.23 383.67 851.91 873.31 822.51
"OG0001515" 384 944.78 180.47 45.91 4627.14 382.03 555.22 28.87 343.83 279.49 10584.59 1058.44 27.58 87.68 88.13 285 79 22 240.09 206 385.44 18 208 270 1792.15 836 935.01 2 9 2373.72 476 151 401 48
"OG0001519" 105.23 74.36 275.88 373.47 35.15 57.06 386.56 10 7 49 26.87 25.76 198.05 234.09 307.91 30.32 25.47 73.96 266.88 187.72 215.96 25 107.75 64 124.25 236.99 219 190 145 47.24 75.96 24.38 37 139
"OG0001523" 85 51.12 238.6 173.76 24.46 7.21 41.8 25 85 189.6 0 15.33 0 8.9 79.45 213.57 162.44 92 21.01 14.07 9.31 18.71 109.55 34.12 281.89 405.69 126.43 117 80 224.35 235 0 0 284.11
"OG0001525" 875.19 62 45 93 99 84 348 13 5 66.77 58.49 40 130 83 103 17 5 6 212 221 151 116.92 679.74 301 917.12 1341.81 72 78 50 35 28 463.63 252 57
"OG0001527" 41 0 108.9 87.56 1251.1 313.84 1610.78 52.74 53.4 193.41 110.36 1215.68 397.04 71.15 755.56 372.65 206.43 76.27 735.38 470.81 348.29 92.88 370.42 278.41 760 1170.73 130.49 36.02 9.52 669.43 670.12 143.48 621.07 190.48
"OG0001528" 220.46 899.05 794.41 524.29 1333.53 1494.89 3956.23 44.82 356.2 456.66 1085.62 1149.04 1508.59 418.81 594.23 1422.64 879.25 499.44 870.48 333.25 340.57 263.51 443.35 607.87 1654.01 965.38 1951.6 738.54 1196.58 751.36 106.97 922.92 1589.74 712.55
"OG0001543" 110 191.68 195 74 181.32 44.71 263.66 22 63.51 69 396.16 707.57 233.6 65.74 314.58 152 44 121 172.64 87.62 165.83 126.86 230.13 125 721.55 796.1 108.66 197.6 86.23 139.57 95.05 66.35 150.58 245
"OG0001544" 98 219.12 136.6 264 143 113.91 446.95 15 38 46 149 153 164 0 414 344 139 170 120 161 91 86 342 192 1064.72 611.99 86.7 51.79 41 71 68 108.38 169.61 89
"OG0001545" 66 129 134 115.82 180.75 73 355.48 44 112 135 104 144 186.71 35 115 64.34 79 155 140.53 126.46 104 41 143 105 217.08 254.73 94 87 58 54 42 97.61 210.3 41
"OG0001546" 72 173.67 165.68 212.82 413 196 996 33 60 221 292 399 420 194 328 231.1 145.31 150 322.01 315 268.01 90.65 427.46 218.31 129.48 279.99 235 283 152 273 221 264 282 157
"OG0001548" 17 21.9 58.87 6 35 5 68 31.51 156.64 145.68 13.46 4.67 0 34.12 23.75 129.56 130.82 127.01 277.07 214.33 125.99 46.92 125.34 101.23 109.68 43.21 106.48 32.59 318.38 71 88 540.66 36.72 75
"OG0001549" 32 101.92 123.58 136.01 63.49 44.21 279.79 28 138 148 16 22 45 62 139.18 60 27.58 58.68 107.63 153.28 122.09 30.94 294.87 107.75 351.62 720.55 30 34 31 208 104.79 101 293.93 23
"OG0001550" 2 56.78 92.5 96.57 112.69 60.86 230.97 7 17 22 54.34 110 33.03 41.99 212 26 18 3 33.13 46.93 6.13 0 104.99 52.66 93.82 71.98 171.32 186.53 152 124.93 96 59.25 110.57 47
"OG0001552" 111 90.18 221.28 203.61 121.48 119.06 1213.19 0 1 15 159 102 406.33 1.64 527.35 5 6 0 295.71 38.72 183 58.6 423.71 227.79 318.98 1078.88 384.4 145.18 202.01 878.62 426.2 141.66 1053.15 139
"OG0001553" 77 102 143 188 180.95 67.96 428.23 27.48 69 263 109 50 98 88 223 186 101 138 197 133 140 77 148.65 128.02 349 433.64 144 137.01 102.41 192 240 169 344 33
"OG0001554" 14 148 139.58 123.26 109.38 80.43 419.44 5 0 37 17 5 117 43 241.31 82.19 67 109.54 97.29 50.06 85.53 32 107 63.44 132.27 317.27 66 107.12 28.05 12 24 28 46 37
"OG0001555" 39 116 238 164 333 172 1073 23 10 49 186 153 441 167 516 148.36 165 184 439 319 359 121 371 220 258.67 67.58 231 331 216 153 213 193 307 9
"OG0001557" 102 355 437 369 0 0 0 33 114 181 273.99 325 302.99 125 587 257 170 348 550 308 326 112 536 335 597.16 405.03 328.92 369 171.23 240 100 331 286.79 91
"OG0001558" 46 25 13 23 312.88 163.24 619.31 11 5 37 171 356.4 183 37 459.01 126 114 62 430.15 326.01 176 80.99 419.6 417.45 610.68 738.65 164 160 90.99 42 70 73 67 56
"OG0001559" 8 171.61 379.33 311.36 137.17 53.33 468.6 13 27 42 16.66 6.86 13.92 31 43.57 53 53 24 70.44 69.16 19.31 11.38 21.8 13.39 635.83 914.08 10 20 6 72 37.69 22 80.03 32.76
"OG0001563" 399.93 293 489 281 371 161 853.21 25 67 145 517.62 311.04 565 96 244 225 108 107 270.69 227.53 207 127.55 821.99 437.81 775.04 978.26 269 134.65 146 742 382.26 209.99 527.17 492
"OG0001564" 175 242.71 136.98 8.7 33.72 55.88 187.95 48 105 362.54 236.79 161 321.28 61 58 79.52 41 36 28.89 9.2 0 56.15 220.99 241.71 308.33 322.86 8 7 2 162.09 90.85 115.97 225.44 32
"OG0001565" 11 49 140 97 71.95 43.38 310.88 44 127.34 176.5 46 128 238 14 26 132 67 107 138.84 167.14 74 58.24 204.86 190.49 236.57 245 3 11 8 53.35 78 73 237 95
"OG0001566" 41.07 118 71 58 504.31 88.6 333.27 64 139 241.01 201.8 485.61 47.38 38 149 252.04 78.93 120.26 23.76 10.12 126.34 15.85 112.44 146.32 479.9 943.27 352 231 120 9.34 0 5.82 0.09 123
"OG0001568" 144.49 213.97 317 304 264.82 213.93 779.98 25 59 75 248.5 259 385.88 199 1322.93 213.41 43.21 107.84 218.84 168.44 249.52 134.17 367.86 141.09 361.4 699.91 344 215 140 139.2 206.32 94.2 344.3 343.06
"OG0001571" 5.54 157.88 695.05 768.92 1662.54 765.71 3513.42 245.81 451.03 613.52 46.86 50.94 84.09 84.23 836.82 146.16 243.56 151.91 1795.3 1533.91 1445 275.43 539.44 470.03 2019.23 2595.61 807.43 304.54 664 529.98 647.4 300.19 475.92 143.89
"OG0001572" 108 10.02 54.7 97.56 95.39 47.89 389.61 41 27.94 89.17 0 0 69.92 0 56.79 139.52 97.81 89.38 0 0 25.44 9.14 0 12.51 78.63 62.72 0 4.09 0 183.05 156.11 7.82 7.91 152
"OG0001573" 9 204.24 113.64 135.6 127.14 0 18.92 64.11 120.25 231.96 111 88.83 166.79 51 183.65 19 10 35 93.02 132.87 175.21 64.09 191.84 135.31 342.12 380.87 109 122 83.15 63 108 189.2 212.52 97
"OG0001574" 82.4 10.38 91.83 45.49 125.76 45.67 208.1 0 0 51.41 51.08 12.97 134.72 45 64.29 262 156 75 90.3 91.53 102.88 10.75 65.01 9.71 397.72 730.02 44.03 48.1 51.89 307.56 286.15 33.33 133.61 229.63
"OG0001576" 87 78.1 241.07 16.06 16 12 14 11 162.21 67 106 152.93 266.01 0 19 134 89.18 63 59.64 0 0 23.92 225.32 216.98 703.69 714.2 208 78 45 207 135 110.09 139.2 60
"OG0001577" 71 58.66 42.07 61.28 42.51 4.16 70.11 0 0 173.33 41 52.97 116 43 106 56 64.57 24 158.73 108.06 67.01 16.17 24.64 70.96 93.38 8.57 67 85 47 127.08 70.1 85.61 94.3 94
"OG0001580" 194 217.4 323.49 281.35 2.52 51.94 225.63 27.16 43.61 132.44 53.29 26.73 65.57 52 200.48 244.75 17.03 156.78 330.29 151.38 167.02 31.74 73.89 311.66 19.52 73.81 291.74 122.93 75.38 329.16 236.25 106.05 146.63 211.82
"OG0001584" 313.29 674.7 804.35 690.73 324.44 0 283.31 114 260.16 347 890.66 871.32 1322.78 267.57 923.46 705 592.71 441.32 950.82 854 502.33 228 813.1 481.32 1490.1 1465.3 587.7 859.71 558.93 560.68 318.34 667.15 791.49 529.64
"OG0001586" 69.03 519.99 687 797 20.47 24.95 404.15 93 88 238 522.99 494 503 147.21 349.31 286 141 251.78 133.77 29.87 29.99 27.1 124.2 57.65 1183.32 1147.74 0 11.71 26.74 343 451.07 560.5 255.92 292.64
"OG0001587" 227 95.55 282.37 145.95 303.6 72.92 1925.61 7 9 2 34.25 129.61 57.68 301 356.14 247.22 169.03 107.97 498.85 552.63 580.01 102 360.92 241.96 573.5 451.96 681.6 816.46 358 128.05 157.33 140.45 395.97 194
"OG0001589" 234.04 347.52 412.64 231.69 172.58 146.21 596.6 50.96 143.51 234.1 91.04 0 0 0 544.11 73.77 18.08 0 1123.22 1188.29 937.84 60.13 215.76 93.54 13 7.34 18.94 0 28.9 46.87 137.84 31.97 89.43 696.65
"OG0001590" 255.42 58.28 83.31 49.92 44.95 23 330.79 62.44 28.93 74.97 67.78 149.4 277.4 0 126.87 157.38 203.31 185.14 250.83 72.97 193.25 31.43 97.29 55.77 119.21 4.98 152.12 179.88 28.68 696.16 1025.57 367.34 275.22 168.79
"OG0001591" 0 89.74 270.77 145.16 254.77 232 1034.43 16.32 226.69 322.02 370.28 435.94 535.93 31 155.01 297 168 158 89.96 115.76 122.86 36.37 124.47 140.39 245.32 333.96 129.39 137 79 392.09 422 179.99 659 158.48
"OG0001594" 570.9 10 40.72 9 19 11 49 4 31.76 31.11 2 5 8 75 348.09 27 17.42 0 293.4 540.7 105.3 63.01 243.17 552.36 817.95 924.99 400 397 117 32 24 235.86 862.23 28
"OG0001595" 448.74 1006.65 1932.26 898.65 1324.65 688.9 3488.23 187 294 742 1240.84 1562.05 2245.85 234.47 1548.97 827.55 808.13 311.38 415.73 55.89 93.27 588.38 1772.17 596.87 2889.4 4983.87 537 551 366 173.82 158.98 85.24 411.9 1028.26
"OG0001596" 1002 1104.76 1733.9 1799.86 495.78 253.09 1708.1 253.63 418.58 1116.78 1372.79 1776.68 2192.1 525 2724.1 1039.48 0 700 1300.56 1186.61 1296.21 292.15 1367 928.31 287.93 71.7 451.41 435.85 238.3 935.5 1467.73 1033 2542.81 987.99
"OG0001597" 17 523 427.65 385 1025.88 225.5 893.18 11.41 51.33 79.27 1426.34 1503.44 530.64 133 778.12 175 129.98 124 172.91 381.42 15.49 55.24 169.82 121.07 492.25 685.72 861.66 391.31 245 73 50 101.99 207.18 123
"OG0001608" 3 96.61 52.73 77 124.46 1.1 122.65 9 39 17 65 82 124 24 210 19 12.47 28.47 46.13 0 28.12 18.15 63.29 64 130.29 167.59 130 90 59 97.99 24 112.75 96.96 35.11
"OG0001609" 82 223 221.49 243 107 51.62 259.56 24 106 156 93.5 129 189.7 146 156 67 65 53 250 221 118 47.7 190.73 167 859.23 1042.78 81 90 63 265 241.35 257 448 201.24
"OG0001611" 19 69.97 168.02 64 36 24.51 170.81 0 9 87 38 11 125.26 17 59.72 66.76 61.18 46.06 137 134.36 68 123.8 728.6 555.92 371.76 642.94 65 143 131 114 277.06 67.02 18.57 84.74
"OG0001612" 118 256.58 412.91 526.4 282.79 120.87 591.81 65.04 143.19 236.04 400.87 317.36 680.73 29.53 218.07 741.68 408.06 320 1652.84 1280.2 687.29 271.17 660.68 270.71 2725.81 2843.08 481 597 333.81 162.82 155.76 886 304 61
"OG0001613" 13 120.45 286.28 365.44 134 44 167 3 28 30 139 106 128 136 254.74 31 34 13 184.76 175.32 79 114.32 216.65 126.29 279.79 332.03 322.38 195.53 219.32 155.49 83.2 118.49 29.85 32.15
"OG0001616" 15 317.94 165.53 119.42 46 64.59 455.51 15 104 170 110 136 187.52 37 511.99 40.02 54.98 86 52.48 45.89 33 116.8 253.56 261.32 666.12 618.53 100.51 76 13.11 123 67.56 96.08 138.32 167.61
"OG0001617" 121 282.39 251.32 328.44 262 108 547.99 66 32 105 100 159.43 320.35 108.01 799.4 229 190 273.81 198.47 182.09 203 72 195.09 145.74 154.09 0 551.37 430.66 163.95 277.59 296 176 200 277
"OG0001618" 82 189.01 160.56 133.05 463.23 287.95 836.23 36.03 124 194 1141.97 596 374 5 24 212 91 68 172.34 213.51 75.29 170 257.75 146.77 385.57 790.34 377.86 125.31 127.73 251.12 114 119 238.01 199
"OG0001620" 39 71.82 94.65 129.77 0 66.74 296.82 12 7 30 126.08 91.92 214.88 101 65 146.84 94.65 108 390.33 316.15 284 62 175 136 433 430 315.96 288.07 205.79 152.99 219 248.85 151 62.09
"OG0001622" 53 179.26 221.45 153.33 66 109.36 749.36 45 147.85 192.02 23 35.69 109 12 61 197 117 52 215 154.17 102.01 74.37 406.59 252.37 423.9 141.9 4 21 9 9 26 65 100 16
"OG0001624" 40 155 301 240 137 65 354 61 157.52 213 148 127 196 100 100 195 82 111 173.87 260.22 317 203.43 587.37 297.66 837.61 1135.28 234 267 235 193.29 104 199 0 32
"OG0001625" 77.12 141.46 100.3 68 175.45 59.57 164.37 11 22 37 214.02 34.47 194.51 46 143 26 31.06 43 94 83 59 37.07 152 112.26 325.99 470 227 108 82 343.29 11.39 54 234.77 32
"OG0001626" 101.42 221.3 293 193.04 285.03 62.23 680.37 53 135.01 219 122 178.35 195.51 51 218.84 194.48 113.07 73.03 301.37 264.7 193.94 121.42 312.65 65.45 470.96 535.44 15 52.66 19 378 388 119.13 264.88 144.77
"OG0001627" 17 446.14 217.16 206.98 591.56 499.62 2051.21 13 15 61 188 177 435 408 1788 73 60.75 90.2 88.83 281.65 62.31 78 191.09 172.51 367.01 512.86 940.67 858.34 352.12 35 68 127 392 20
"OG0001628" 168 162 28.93 0 134.7 85.31 396.07 26 56 80 177 236 291.41 40 260 127 73.2 67 102.96 79.14 102 18.05 188.75 234.79 464.89 550.38 108 142 45 182 285 78.05 153.35 59.54
"OG0001630" 42 122.24 107.61 41.66 44 34.25 92.71 0 16.53 13.96 30 36 37 55 18 33 30 51 95.99 53.99 52 42 88.11 77 26.85 3.06 7 47 24 33.36 44.46 86.93 36.99 33
"OG0001631" 107 29.25 71.28 10.61 229.39 59.46 569.21 30 63 113 503.48 215.03 439.16 154.04 408.06 218.27 253.51 245.26 251.47 237.82 0 147.55 121.3 150.61 596.7 605.79 622.95 410.01 242.2 394.43 178.89 321.18 284.14 241.65
"OG0001634" 146 161.8 111.15 82.37 852.07 326.18 1355.35 48 106.18 360.73 513.65 506.95 595.51 144.99 578 127 96 133 479.62 498.59 579.86 32.92 134.44 50.97 407.35 397.36 483 415.17 224.61 292.08 201.61 181.21 425.24 189.31
"OG0001635" 131 42 33 64 260.41 43.41 264.58 0 12 15 259 505.55 450.26 38 79 126 78 56 98 115 68 35 148 101 398.94 106.71 126 158 77 199 127 149 285.82 106
"OG0001637" 25 332 252 115 468.87 509.15 1170.91 10 34 57 171 285.87 280 163.16 439.82 77 55 108 477.73 283 233 50.54 150.14 91.75 170.11 271.43 931 733.8 276.67 59 33 99.3 76.81 103
"OG0001638" 42 203.59 378 235.79 284 203.91 770.71 90 164 267 0 419.24 431.49 121 196 247 109.99 156 588.58 725.74 475.02 100.71 633.42 268.77 563.64 914.96 263 332.76 261.87 66 30 155 138 3
"OG0001639" 17 65 82 59 311.28 340.89 639.64 19 32 66 346.03 308.82 424.77 295 402 256.85 175.81 297.26 497.81 306.14 303 61.35 105.14 59.23 678.47 877.55 400.99 470 184.99 336.01 344 210.79 341.77 66
"OG0001640" 157.92 132.06 364.12 235.57 159.67 166 937.99 47 91.04 239.68 99 220.2 224.88 29.91 230.12 166.78 111.91 176 103.99 21.79 147.91 138 303.94 179.6 414.83 461.31 101 186.92 79.91 199.81 233.71 134.48 267.44 298.54
"OG0001641" 260.93 93 81 206 190.32 104.08 263.6 16 58 68 276.14 296 267.99 72 149 157 59 38 149.45 110.71 77.91 42 137.55 67.47 249.62 444.63 110 66 19 222 106 91.09 174.04 67
"OG0001642" 25 82.07 0 10.53 52.49 58 271.47 26.63 38.93 166.91 91 103 174 16 141 203 150 128.06 136.42 106.01 3 36.65 123.73 118 371.65 393.16 50 51 0 42 53.12 119.99 166 46
"OG0001643" 54 125.98 231.78 156.78 325 133.85 546.37 23 64 205 367.07 458.03 392.65 207 583 210.01 87.69 117.17 292.49 242.2 260 206 451.99 292 627.68 660.22 348.05 290.63 191.44 278.5 288 190 336 220
"OG0001645" 175.28 53.42 76.96 138.41 685.23 246.5 1055.5 105 125.28 237.19 575.79 613.53 799.28 776.06 631.26 147 161 220.47 1206.36 850.42 891 265.36 716.46 606.95 999.12 1246.11 697.41 929.11 763.3 131.69 115 402.89 166.28 147
"OG0001646" 203 72.29 57.44 60.98 163.17 48.12 279.44 10.48 0 5.63 147 165 252 26 113.39 43 66 58 127.65 37.19 93.92 32 158 140 63.36 178.72 51 15 12 235 130.72 152 240 99
"OG0001648" 92 209.37 278.76 39.08 318.12 97.12 562.32 25 30 71 211.24 251.35 287.82 113 207.36 149 56 87.67 401.65 441.73 328.97 39.53 329.21 248.18 503.81 1051.85 182 305.88 207.27 97 146 215 323.2 227
"OG0001650" 46.67 339.05 448.13 223.28 263.95 220.14 1063.24 0 101.83 43.12 185.71 176.43 15.04 0 189.43 553.88 601.12 350.7 213.77 246.99 188.81 301.78 1605.85 1492.5 1082.94 436.07 565.05 433.58 709.39 169.14 254.5 425.24 732.2 263.19
"OG0001652" 5.95 164 271 250 564.99 265.66 1757.28 6 1 59.89 651.01 644 644.99 0 556.97 47.42 27.57 21.09 170.01 101.42 139.45 6.69 111.74 50.44 92.28 501.48 333 131.51 99.74 542 468.77 137.5 532.73 632
"OG0001653" 88 65.08 64.5 82.64 68.27 66 243.92 2 39 27 115 98 168 25 60.89 192 157 78.84 101.01 59.22 80.5 222 298 132 416.32 564.94 64 58 27 356.54 269.38 55 91 175
"OG0001654" 627 44 259.59 179.67 193.7 9.85 1237.45 50 25 192 73 0 402 26 391.03 321.29 222.78 169.34 171.97 42.41 0 0 87.09 194.56 264.06 700.3 234 314 227 155.28 304.26 109.41 279.28 94.99
"OG0001655" 77 185 193.96 101.54 159 67 333.38 26.03 28.39 36 230.26 252 313 20 232 113.17 67.19 72 432.89 322 238 63.59 327.14 235.63 174.77 306.58 13 15.86 15.67 106 186 110.26 166 84
"OG0001657" 159 105.01 70.01 40 291 58 349 15 98 182 252.18 372.56 180.83 15 65 88 63 71 98 86 20 96 123 91 476 454 125 76 59 455.83 308.99 17 70 235
"OG0001658" 209 211.52 220.58 310.73 95.23 34.46 161.64 0 25.49 44.97 1.81 51.56 0 0 21.25 103.54 143.83 137.19 26.31 0 0 0 33.59 0 772.99 592.73 60.5 47.84 6.7 343.19 505.39 201.48 340.64 105
"OG0001659" 43.81 729.99 701 552 236 256 920.18 37.41 79.15 249.96 292.26 305.1 357.22 112 402 85.87 44.03 20.72 30.14 304.51 374.2 197.92 472.93 267.22 1011.82 1159.57 142.99 84 58 138 89 244.8 217.91 142.51
"OG0001660" 287.15 450.08 314.68 287.65 131.32 60 430.02 44 146.57 245.97 92.62 130.8 275.7 134 545.37 185.18 142.54 228.84 242.52 275.99 227.85 85.15 410.09 224.07 0 82.27 241.58 333.55 134.25 265.17 276.99 196.94 320.89 218.71
"OG0001661" 401.87 798.1 1125.14 1202.74 252.33 170.4 749.43 143 205.39 371.34 273 247.12 741.6 189.13 376.73 497.44 613 332.55 948.4 762.13 377.57 61.47 362.94 248.84 1205.84 1889.38 488.73 695.29 224.85 714.88 735.92 1438.52 915.87 390.92
"OG0001662" 237.97 835.21 1040.08 720.5 1050.93 513.55 1247.03 135.53 465.9 403.81 3112.18 1282.65 897.35 199.27 143.7 819.09 400.69 158.92 1826.37 1022.02 771.77 441.4 732.23 1560.95 1568.59 770.76 854.92 720.57 724.74 164.62 311.52 812.4 0 548
"OG0001664" 2419.92 2095 3066 2685.01 39.6 42.16 424.74 66.06 196.49 0 133.53 83.86 1061.89 675.06 1905.4 1149.3 867.82 507.34 2417.61 2285.24 2909 84.33 210.71 135.77 2555.84 6663.06 901.95 682.5 466.31 596.67 565.13 909.62 3388.47 1032.23
"OG0001666" 216.84 129.01 202.73 124.23 464.79 276.81 1186.64 90.6 209.05 495.57 64 75 148 107.01 265.34 379.28 555.35 1099.35 62.34 144.32 36.07 196 459 542 519.27 910.8 93.25 223.87 122.99 177.9 138.78 1116.89 2332.24 232.54
"OG0001667" 91 315.16 98.32 81.98 24 27 72 12 39 61 26.65 42 49.96 31 68 114 57 18 314.76 108.6 78.91 203.51 326.25 422.28 668.14 667.78 13 28 25 169.41 142.73 476.62 143.34 113
"OG0001671" 581 139 1219.45 35.73 96 481.6 2788.29 18 1 101 80.84 25 707.23 137 403 327 201 88 299.22 177.6 555.56 305.98 567.93 466.41 891.54 1596.59 19 82 54 341 553.35 264 1086.32 765
